is_explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,country
1,244308,0.7711,0.6432,3,-6.941,0,0,0.3216,0,0.044,0.642,101.465,KR
1,226045,0.3862,0.7403,10,-5.651,1,0,0.1314,0.18758,0.1545,0.4361,109.535,US
0,199074,0.5518,0.5245,0,-8.013,1,0.0496,0.2866,0,0.0331,0.2664,127.889,US
0,184711,0.7251,0.6361,7,-3.934,1,0.0529,0.3657,0.12008,0.1774,0.7484,107.208,BR
1,214148,0.6643,0.7185,0,-8.664,1,0.1028,0.3141,0.09068,0.0431,0.768,104.799,JP
0,286542,0.6373,0.6546,9,-8.647,0,0.001,0.1833,0,0.133,0.601,87.225,US
0,183231,0.9126,0.7561,1,-3.384,1,0,0.0,0.1023,0.1668,0.6596,101.088,BR
0,125599,0.712,0.7004,1,-5.566,1,0.0526,0.4397,0.01405,0.1486,0.7829,126.057,JP
0,280650,0.7829,0.7251,2,-8.981,0,0.0851,0.0716,0,0.1594,0.3865,117.359,US
0,206680,0.8292,0.7272,6,-9.264,0,0.0363,0.1744,0.27,0.1853,0.7433,84.885,BR
0,231562,0.7936,0.5382,3,-7.529,1,0.1808,0.1687,0,0.2333,0.3693,141.398,US
0,217388,0.5798,0.8028,7,-3.974,0,0.178,0.1504,0.168,0.0,0.5843,99.444,US
0,191254,0.7176,0.8272,0,-6.284,1,0.1682,0.219,0,0.2253,0.66,112.801,BR
0,284475,0.6978,0.5524,1,-8.798,0,0.0049,0.3253,0,0.1061,0.6865,152.449,JP
0,163891,0.5508,0.7353,4,-6.713,0,0.0432,0.0919,0.13117,0.1596,0.7316,88.867,JP
0,136286,0.6221,0.637,4,-6.682,1,0.0906,0.2987,0.12928,0.2527,0.3979,121.159,DE
1,206386,0.8077,0.7782,3,-8.024,0,0.0856,0.2759,0.11871,0.0539,0.282,112.852,US
0,248793,0.5103,0.8062,1,-9.033,1,0.0803,0.2154,0.14112,0.109,0.3894,114.069,DE
1,299816,0.8613,0.9728,0,-6.867,1,0.1024,0.066,0.09604,0.1966,0.8261,107.855,US
1,241927,0.8112,0.5214,10,-9.109,0,0,0.2559,0.1645,0.2769,0.6929,93.492,KR
0,264721,0.6648,0.7088,3,-2.599,1,0.0599,0.2076,0.08596,0.3038,0.6606,138.625,KR
0,255711,0.5597,0.5962,9,-7.936,0,0.0677,0.2113,0.04574,0.1567,0.6407,145.867,JP
0,136792,0.478,0.4053,3,-10.156,0,0.0695,0.2156,0.05,0.1909,0.6261,137.905,JP
0,212568,0.6659,0.7544,11,-5.826,0,0.0331,0.2768,0,0.1784,0.5571,110.601,KR
0,153977,0.6733,0.6249,3,-9.451,0,0.095,0.4079,0.18524,0.0159,0.415,112.205,JP
0,209363,0.7079,0.7937,0,-3.34,1,0.04,0.2877,0.11327,0.2126,0.4818,140.99,JP
0,211311,0.656,0.6222,3,-6.4,1,0.1164,0.4083,0.18715,0.0,0.5303,142.439,US
0,242700,0.7894,0.616,8,-6.845,0,0.154,0.3221,0,0.1389,0.632,141.131,BR
0,267762,0.5998,0.7468,4,-8.23,1,0.117,0.112,0,0.0489,0.3104,108.891,JP
0,123768,0.3827,0.9628,5,-6.866,1,0.077,0.2473,0.06668,0.2049,0.3675,154.699,DE
0,205874,0.6593,0.4919,9,-4.225,1,0.1358,0.377,0.07483,0.2307,0.6215,134.625,JP
0,158628,0.7516,0.5601,11,-5.646,0,0.1817,0.3542,0.07352,0.3593,0.7003,132.822,BR
1,266637,0.6903,0.7033,3,-8.731,0,0.0687,0.2038,0.18272,0.1698,0.6327,132.015,US
0,225606,0.5869,0.8064,1,-8.589,1,0.099,0.106,0,0.0373,0.6558,133.537,DE
1,213344,0.4264,0.7845,3,-8.296,1,0.101,0.2142,0,0.1583,0.4483,125.888,DE
0,211199,0.4271,0.7809,10,-3.483,0,0.0605,0.2319,0.08206,0.0944,0.5845,133.172,JP
0,205535,0.701,0.5817,0,-5.916,0,0.0654,0.0297,0,0.2849,0.6185,83.928,KR
1,299262,0.8799,0.6854,5,-6.949,0,0,0.1624,0.08748,0.1301,0.6687,102.633,BR
0,146008,0.7343,0.8354,11,-3.582,1,0.1065,0.174,0.17336,0.1578,0.2836,99.696,KR
1,235305,0.6686,0.6342,11,-3.874,0,0.0966,0.2948,0.0658,0.0493,0.8154,127.858,BR
0,218869,0.8448,0.7959,7,-7.382,1,0.1466,0.1347,0.04581,0.1063,0.4269,115.478,KR
0,210868,0.6987,0.8346,1,-9.434,0,0.0557,0.2078,0.00623,0.153,0.5876,140.657,KR
1,124308,0.6736,0.8754,11,-3.602,0,0,0.2011,0.19394,0.2293,0.3807,109.477,KR
0,150931,0.2378,0.6637,0,-6.447,0,0.0946,0.1184,0.15437,0.0384,0.5727,135.421,JP
1,190420,0.4929,0.704,8,-9.527,1,0.1593,0.3096,0.07244,0.1555,0.527,139.583,DE
0,224767,0.6435,0.6753,2,-4.987,0,0.0474,0.1807,0,0.0515,0.6206,136.283,BR
1,226738,0.6115,0.6945,6,-7.51,1,0.142,0.2122,0.18339,0.1822,0.6589,122.246,US
0,197327,0.6209,0.7243,2,-8.978,1,0.0579,0.2627,0,0.253,0.1731,113.964,KR
0,154272,0.746,0.7055,0,-9.366,0,0.066,0.272,0.07686,0.2592,0.6106,111.91,JP
0,287418,0.6184,0.7131,8,-13.085,0,0.0949,0.2802,0.12364,0.0,0.5208,115.706,DE
1,158117,0.5694,0.8281,4,-6.891,0,0.015,0.21,0.10532,0.1084,0.527,152.884,DE
0,242681,0.6972,0.7649,11,-6.239,1,0.0432,0.1517,0.11209,0.2744,0.4901,92.5,KR
1,301783,0.812,0.7026,11,-8.321,1,0.0916,0.3006,0.05732,0.1192,0.8421,91.121,BR
0,192214,0.5284,0.7895,4,-7.803,0,0.121,0.495,0.03268,0.0656,0.4133,126.876,JP
0,218290,0.6462,0.8407,6,-5.767,1,0.1269,0.1109,0.16908,0.1294,0.6258,116.072,KR
0,171170,0.7726,0.6648,4,-7.01,1,0.0751,0.1563,0,0.0614,0.5411,103.444,KR
0,292421,0.6631,0.6988,3,-1.443,1,0.1051,0.4378,0,0.0521,0.6627,150.184,JP
0,269877,0.7614,0.6109,1,-6.214,0,0.0487,0.1705,0,0.0819,0.6314,129.917,KR
0,222727,0.7799,0.6734,1,-6.632,0,0.1519,0.1188,0,0.1548,0.595,130.803,BR
0,259218,0.618,0.6728,0,-9.995,0,0.1149,0.1567,0.22991,0.1903,0.5517,106.634,BR
1,252120,0.8965,0.7799,6,-7.857,1,0,0.2324,0.04288,0.2414,0.7301,113.804,BR
0,260189,0.6579,0.572,5,-4.843,0,0.098,0.1686,0,0.0497,0.7976,96.355,BR
0,178774,0.599,0.5509,0,-5.283,0,0.0825,0.1274,0.12666,0.3007,0.6285,117.179,DE
1,212233,0.7161,0.6349,4,-6.149,0,0.0402,0.027,0.01698,0.2765,0.2562,142.427,DE
0,217151,0.4728,0.5597,6,-6.88,0,0.0532,0.2935,0.04758,0.0546,0.6887,95.038,JP
0,297970,0.7451,0.6622,9,-5.073,0,0.1223,0.0348,0,0.2596,0.8983,136.845,KR
1,224259,0.7352,0.83,6,-8.408,0,0.0535,0.2425,0,0.0778,0.6165,92.211,KR
0,294477,0.6372,0.6626,1,-0.783,0,0.0546,0.3639,0.12887,0.0,0.6242,101.81,KR
0,181691,0.5284,0.791,0,-7.839,0,0.0859,0.3356,0.04458,0.1273,0.5236,100.893,KR
0,251221,0.7338,0.5471,4,-8.545,1,0,0.0541,0.0258,0.0528,0.5416,154.649,US
0,192886,0.6185,0.5561,9,-10.034,1,0.1399,0.0718,0.11925,0.0346,0.6738,85.252,BR
1,185039,0.7706,0.733,10,-10.217,0,0.1267,0.3235,0.00262,0.3254,0.7981,99.805,BR
0,226652,0.6235,0.8557,3,-10.842,1,0.0998,0.0161,0,0.2149,0.6456,116.521,KR
0,260832,0.6115,0.6119,6,-6.252,0,0.0567,0.1923,0.0773,0.2855,0.5507,125.568,DE
1,180605,0.4771,0.602,8,-5.573,0,0.0376,0.1214,0.23371,0.1803,0.4476,127.379,DE
0,227112,0.5409,0.7957,9,-3.993,1,0.0389,0.4272,0.08288,0.1141,0.3888,120.862,JP
0,202079,0.8689,0.6535,6,-5.359,0,0.1172,0.1812,0,0.0911,0.8151,137.635,KR
0,223740,0.5625,0.5987,1,-2.151,1,0.1375,0.0468,0.00433,0.1938,0.3945,101.782,KR
0,281168,0.4803,0.6956,3,-8.301,0,0.1972,0.2596,0,0.2,0.4878,121.727,DE
1,254170,0.6849,0.7347,3,-6.017,1,0.1298,0.0,0.28802,0.1984,0.5164,126.315,US
0,197980,0.5459,0.6769,6,-7.833,0,0.1275,0.1894,0.21929,0.0,0.3767,110.314,JP
0,216716,0.7956,0.8595,7,-6.692,1,0.0639,0.2063,0.24492,0.0869,0.5143,91.804,US
0,175982,0.7173,0.6504,7,-7.375,1,0.2002,0.0733,0.17828,0.1454,0.7074,112.245,BR
1,272149,0.5102,0.6544,3,-0.391,0,0.0551,0.3148,0.20561,0.3314,0.2972,162.388,JP
0,230945,0.646,0.6932,0,-7.281,0,0.1552,0.0116,0.07375,0.1997,0.5966,117.669,KR
1,135876,0.8056,0.8241,7,-7.28,1,0,0.0861,0.00376,0.2057,0.2709,134.288,US
0,208690,0.658,0.8929,5,-8.206,0,0.1181,0.3432,0,0.1427,0.5431,134.084,DE
1,219548,0.7874,0.8286,1,-5.32,0,0.1616,0.0692,0,0.1603,0.5977,118.384,US
0,278787,0.4838,0.5493,1,-9.486,0,0.0703,0.4965,0,0.2229,0.4586,146.583,KR
0,214469,0.3794,0.6857,3,-2.382,0,0.1017,0.1888,0.01348,0.0804,0.5493,128.364,DE
0,288155,0.8102,0.5376,6,-9.106,1,0,0.0,0,0.2046,0.3895,139.387,BR
0,128836,0.635,0.7535,0,-7.34,1,0.0556,0.2073,0.08403,0.1069,0.5141,106.36,KR
1,138285,0.8115,0.6014,8,-3.769,1,0.1644,0.1496,0.0028,0.1921,0.7823,129.548,KR
1,173803,0.6141,0.6338,9,-5.348,0,0.0106,0.1675,0.0196,0.0934,0.4751,102.254,KR
0,232430,0.6018,0.8641,0,-9.387,0,0.0407,0.1222,0.18338,0.1389,0.39,106.016,DE
0,191715,0.7363,0.7735,8,-9.823,0,0.0505,0.2217,0,0.1974,0.2536,138.583,JP
0,170547,0.7406,0.8299,6,-2.209,1,0.0494,0.2303,0.06751,0.0148,0.741,126.082,US
0,264785,0.6579,0.6462,7,-10.623,1,0.0263,0.2106,0,0.1086,0.3662,121.292,JP
0,258421,0.9672,0.6329,7,-4.034,0,0.0986,0.0569,0.04849,0.1567,0.5285,93.614,BR
0,178698,0.4258,0.6153,6,-11.306,1,0.0725,0.1133,0.02308,0.1675,0.5605,108.338,KR
1,208049,0.3853,0.6512,8,-5.423,1,0.0218,0.2794,0.16898,0.3045,0.3814,118.569,DE
0,247203,0.7699,0.6556,6,-7.911,0,0.1063,0.1612,0.26993,0.1042,0.717,111.437,KR
0,169916,0.4152,0.8188,11,-3.099,1,0.1433,0.4799,0,0.3289,0.7595,156.36,KR
0,219582,0.8052,0.7628,3,-9.356,0,0.0244,0.176,0,0.3438,0.4909,118.915,KR
0,202548,0.7723,0.6406,10,-4.387,1,0.0994,0.1238,0.09834,0.2921,0.8131,133.482,BR
0,285901,0.7223,0.7991,2,-8.741,0,0.1157,0.4656,0.0132,0.2235,0.466,118.649,DE
0,195871,0.6796,0.5777,5,-6.362,0,0.1558,0.421,0,0.3154,0.5655,111.355,JP
1,224792,0.4954,0.6511,9,-6.59,1,0.1127,0.23,0.16846,0.0244,0.3999,156.169,DE
1,179818,0.8053,0.502,1,-11.04,1,0.0042,0.1184,0.13564,0.015,0.6824,122.72,US
0,122587,0.6204,0.6986,2,-5.785,1,0,0.1264,0.06678,0.0576,0.8688,108.087,KR
0,222918,0.4934,0.5655,2,-6.252,0,0.0256,0.255,0,0.3002,0.3651,106.352,DE
0,172251,0.6337,0.8215,9,-10.268,1,0.0938,0.3567,0.26209,0.1027,0.7509,123.349,JP
0,313179,0.8243,0.734,2,-6.972,1,0.0498,0.2622,0.00631,0.1019,0.7317,112.537,BR
0,221550,0.6666,0.8293,0,-6.92,0,0.0377,0.086,0.03874,0.009,0.5258,136.392,US
0,165627,0.7269,0.7993,7,-7.089,0,0,0.3694,0.08851,0.0053,0.4117,143.924,DE
1,283834,0.414,0.6428,4,-12.373,0,0.1017,0.1658,0.08611,0.3397,0.483,90.468,US
0,215931,0.7403,0.7405,10,-5.678,0,0.0214,0.0599,0.20262,0.2193,0.6775,107.636,US
1,248283,0.9412,0.6741,2,-6.873,1,0.0027,0.3065,0.01829,0.1063,0.7148,130.15,BR
0,209147,0.666,0.6041,6,-9.068,0,0.1732,0.0,0,0.2835,0.4186,112.865,BR
0,191679,0.7054,0.7317,2,-6.505,1,0.1637,0.1574,0.09984,0.2587,0.693,134.003,BR
0,144285,0.4008,1.0,5,-8.534,0,0.1168,0.3591,0,0.1037,0.5836,80.879,KR
0,230114,0.5328,0.5724,3,-8.823,0,0.0831,0.2522,0,0.0321,0.5563,145.618,US
1,173742,0.5845,0.539,10,-5.57,1,0.07,0.0025,0.08533,0.3383,0.3673,167.602,DE
0,249190,0.5021,0.7948,11,-7.853,0,0.1076,0.3683,0.13998,0.0,0.3665,130.342,DE
0,231174,0.7516,0.6593,8,-9.915,1,0.0719,0.1383,0.0018,0.0,0.8222,151.782,KR
1,258701,0.797,0.6609,5,-8.139,1,0.0674,0.0585,0.1109,0.1816,0.491,127.273,DE
0,235547,0.4505,0.5213,9,-6.366,1,0.0559,0.317,0.04017,0.0041,0.3331,141.565,DE
0,110220,0.6005,0.8218,0,-12.392,0,0.2448,0.256,0.05853,0.2587,0.7589,129.566,KR
0,169754,0.6474,0.8664,11,-11.475,0,0.1138,0.2598,0,0.079,0.4264,102.259,DE
0,235046,0.6239,0.639,8,-2.043,0,0.1847,0.3779,0.16141,0.0909,0.5581,129.633,JP
0,192731,0.5825,0.5239,11,-4.88,0,0.1063,0.2966,0.20197,0.0,0.5893,121.414,DE
1,151372,0.5374,0.7897,6,-6.35,0,0.106,0.2751,0.16593,0.2702,0.3882,127.515,KR
0,237233,0.5872,0.521,0,-9.823,1,0.0226,0.1943,0,0.2658,0.3676,109.224,DE
0,270857,0.7037,0.669,4,-5.873,0,0.1025,0.1238,0.01116,0.121,0.4903,132.037,JP
0,231719,0.6599,0.8385,9,-3.536,0,0.0625,0.1908,0.20663,0.1277,0.5276,124.375,JP
0,224712,0.8736,0.6683,11,-7.744,1,0.1263,0.0,0.06456,0.269,0.6072,131.111,US
0,166827,0.5507,0.685,0,-8.317,1,0.1972,0.2098,0.05406,0.1376,0.8224,127.418,JP
1,171276,0.6898,0.6094,2,-7.713,0,0,0.2671,0.1406,0.2139,0.5385,104.975,BR
0,197217,0.8305,0.8293,4,-8.332,0,0.1228,0.0591,0.00556,0.1049,0.5717,103.698,KR
1,252511,0.6721,0.9887,9,-10.517,1,0,0.4065,0.03689,0.1942,0.4029,127.517,KR
0,185314,0.6135,0.6834,1,-4.144,0,0.1037,0.222,0.00567,0.1795,0.2744,119.57,JP
1,231646,0.8296,0.6497,3,-9.57,0,0.0342,0.2802,0.15858,0.1195,0.4133,128.447,DE
0,235585,0.5348,0.6557,0,-6.544,0,0.1724,0.1498,0,0.175,0.6983,127.211,US
1,200590,0.5551,0.9555,4,-7.892,1,0.2262,0.1642,0,0.1633,0.5441,123.183,KR
1,183853,0.6298,0.5958,5,-7.606,1,0.0232,0.2771,0.04942,0.1845,0.6107,119.294,KR
0,235785,0.4638,0.6852,7,-7.908,1,0.1464,0.0059,0,0.182,0.5692,123.22,KR
0,194054,0.5306,1.0,6,-5.601,1,0.0338,0.2667,0,0.2768,0.608,85.966,KR
1,159696,0.7121,0.7484,11,-7.355,1,0.0154,0.103,0.08501,0.1465,0.4985,92.443,US
0,183452,0.7435,0.6525,2,-9.105,0,0.0771,0.4643,0.17971,0.1915,0.3857,110.653,JP
0,161462,0.8804,0.8709,10,-7.231,0,0.1054,0.352,0,0.0,0.5282,130.479,BR
0,304042,0.4166,0.7623,0,-4.687,1,0.0332,0.3119,0.05648,0.2215,0.4609,140.283,JP
0,160808,0.5307,0.9969,7,-11.333,0,0.1818,0.3412,0.03164,0.3665,0.6521,89.326,DE
1,156962,0.6895,0.8036,2,-9.823,0,0.0971,0.2414,0.13057,0.2841,0.8487,123.566,KR
0,305860,0.4615,0.8817,3,-8.551,1,0.0399,0.1167,0,0.1015,0.6827,109.277,JP
0,225023,0.7499,0.676,8,-6.818,1,0.1443,0.1373,0.12791,0.0,0.9757,107.391,BR
0,258949,0.7343,0.4443,5,-5.448,0,0.0217,0.2442,0,0.1554,0.5859,130.802,JP
1,258839,0.7395,0.6675,2,-6.815,0,0.0615,0.2146,0.01387,0.1352,0.5149,115.956,US
0,127047,0.6604,0.7308,10,-5.509,1,0.0138,0.1679,0,0.1981,0.1402,86.174,KR
0,222708,0.791,0.5841,4,-3.872,0,0.0957,0.078,0.03167,0.1838,0.8221,99.774,BR
0,172487,0.4661,0.6592,11,-7.584,1,0.0166,0.3855,0,0.2042,0.6704,92.77,KR
1,150369,0.5878,0.867,4,-8.739,1,0.0462,0.2605,0.0372,0.297,0.8118,118.17,BR
0,185663,0.6039,0.6178,2,-4.899,1,0.0408,0.2568,0,0.1014,0.4965,129.864,JP
0,216338,0.5272,0.51,3,-4.733,0,0.1038,0.2054,0.04388,0.2741,0.6837,124.223,DE
0,218645,0.7905,0.7258,1,-7.937,0,0.1094,0.1995,0.30498,0.0,0.6622,141.481,BR
0,253262,0.8103,0.6946,3,-4.546,0,0.0193,0.2691,0.11427,0.1602,0.4527,166.291,DE
0,243547,0.6403,0.6922,2,-7.461,1,0.1203,0.2462,0.03203,0.2129,0.5449,135.745,JP
0,258564,0.4473,0.6488,6,-2.647,1,0.1181,0.1882,0.03707,0.0,0.5468,127.234,JP
1,206946,0.769,0.6632,8,-10.527,0,0.1246,0.1505,0.00716,0.1457,0.5476,132.863,DE
0,235533,0.6725,0.6246,6,-5.583,1,0.1513,0.2009,0,0.0769,0.4857,113.177,DE
0,174354,0.5324,0.7665,4,-8.039,0,0.0427,0.3914,0.22883,0.1361,0.5186,128.825,DE
0,203299,0.6223,0.6876,5,-9.632,0,0.0608,0.1088,0.01836,0.0725,0.6512,121.117,KR
1,148052,0.5862,0.6069,6,-7.852,1,0.0815,0.5075,0.02246,0.1233,0.4404,114.338,US
1,195772,0.6235,0.5154,4,-9.023,0,0.0318,0.5549,0.04996,0.191,0.8965,94.677,DE
0,206597,0.4272,0.5508,0,-5.834,1,0.0914,0.2093,0.22609,0.1759,0.4453,147.535,JP
0,157648,0.6322,0.8091,4,-6.501,1,0.1183,0.2828,0,0.1545,0.407,136.079,JP
0,173618,0.6464,0.7958,6,-4.406,1,0.0739,0.2619,0,0.2146,0.4215,121.838,JP
1,253108,0.6476,0.7571,2,-7.989,1,0.1227,0.3645,0,0.2368,0.3472,125.567,US
0,215375,0.4152,0.6367,2,-6.255,1,0.073,0.2467,0,0.3524,0.1495,129.048,JP
0,118740,0.328,0.9198,8,-6.792,0,0.1422,0.3507,0.16383,0.1471,0.271,126.791,DE
0,238200,0.8029,0.8614,0,-7.969,1,0,0.3479,0,0.2025,0.7315,146.232,KR
1,230698,0.7462,0.7461,11,-5.178,1,0.0452,0.2865,0,0.0074,0.6653,105.484,US
0,273066,0.752,0.6362,8,-5.558,0,0.0687,0.2573,0,0.1011,0.3725,114.196,BR
0,245291,0.5681,0.963,4,-5.82,1,0.0518,0.2194,0,0.1936,0.6851,104.621,JP
1,234470,0.6763,0.6898,8,-9.65,1,0.0455,0.0278,0.06687,0.1214,0.3266,133.712,US
0,192612,0.8255,0.7332,0,-9.895,0,0.1314,0.1071,0.00567,0.2019,0.7425,127.018,KR
0,290885,0.7866,0.627,3,-8.537,0,0.0771,0.37,0.08386,0.2529,0.9386,120.219,US
0,184832,0.5787,0.6184,3,-8.269,1,0.1982,0.3176,0.16497,0.0266,0.4898,108.395,JP
0,155955,0.7753,0.8152,2,-5.926,1,0.0766,0.4675,0.12487,0.1385,0.4249,129.806,BR
0,259802,0.5337,0.5752,7,-6.459,0,0.1709,0.2378,0.05637,0.0,0.5496,106.308,KR
1,98684,0.5504,0.5681,8,-7.151,1,0.1058,0.1034,0,0.2199,0.3691,125.05,DE
1,249070,0.6156,0.6036,7,-7.634,0,0.0701,0.3796,0.11315,0.234,0.5091,127.769,DE
0,278997,0.5771,0.689,3,-5.814,0,0.0501,0.2108,0.06182,0.289,0.7544,155.656,DE
0,145482,0.7589,0.8056,2,-8.12,0,0.0617,0.1013,0.06324,0.2145,0.5171,128.493,DE
0,216247,0.646,0.6975,6,-9.305,1,0.179,0.3937,0,0.153,0.5153,97.739,KR
0,250907,0.8847,0.7321,6,-8.475,0,0.0477,0.46,0.06176,0.2864,0.8427,103.683,BR
0,212540,0.4893,0.6854,8,-2.689,0,0.0975,0.2771,0.139,0.0608,0.672,94.329,US
1,194805,0.3144,0.527,2,-5.887,0,0.0044,0.3408,0.28144,0.0741,0.4224,111.825,US
1,221330,0.6789,0.4866,6,-4.818,1,0.0772,0.2267,0.13264,0.1038,0.3561,148.23,US
0,293665,0.5197,0.7267,7,-7.012,1,0.1468,0.2778,0.16821,0.0973,0.5721,101.935,US
0,171159,0.7341,0.7027,3,-4.548,1,0.0249,0.2111,0.03032,0.0326,0.335,136.009,DE
0,154788,0.7539,0.5642,10,-8.08,0,0,0.2672,0,0.0625,0.5597,103.725,BR
0,171472,0.6293,0.7667,6,-9.697,0,0.0646,0.2173,0.09224,0.166,0.3021,141.661,JP
0,263234,0.5468,0.453,6,-8.841,0,0.0721,0.3459,0.15352,0.0262,0.6809,127.121,JP
0,219023,0.549,0.4206,1,-7.44,1,0.0304,0.2283,0.19006,0.2491,0.4623,119.306,KR
0,265270,0.7623,0.8172,4,-9.727,0,0.0176,0.1187,0.14946,0.1206,0.6342,126.896,KR
0,168112,0.7114,0.7929,4,-11.788,1,0.0767,0.2635,0.09101,0.0774,0.6162,134.994,BR
1,214312,0.6387,0.7572,5,-8.143,1,0.1258,0.0148,0.21177,0.1784,0.6803,129.046,US
0,257526,0.5394,0.6956,7,-5.688,0,0,0.2948,0,0.0257,0.5853,120.384,JP
1,102378,0.6634,0.7511,11,-8.45,1,0.0709,0.0929,0.11837,0.2388,0.2992,148.853,US
1,282373,0.6648,0.841,0,-8.256,0,0.1231,0.3772,0.11261,0.1604,0.2525,137.361,JP
1,142969,0.7877,0.8297,7,-6.358,0,0.094,0.1214,0.15721,0.1903,0.6188,99.521,US
1,112633,0.7264,0.8042,8,-10.19,1,0.0306,0.1396,0.00126,0.3358,0.6648,140.036,US
0,180691,0.7517,0.769,9,-8.794,1,0.0677,0.3334,0.19227,0.2863,0.8267,128.242,BR
0,239941,0.6086,0.6043,3,-4.116,0,0.1326,0.2739,0.14818,0.302,0.3768,110.316,DE
1,234317,0.608,0.8962,5,-9.993,1,0.0761,0.4238,0.09061,0.0789,0.7275,108.774,KR
1,201856,0.8492,0.8433,3,-6.359,0,0.2811,0.154,0.22907,0.0137,0.3738,121.519,US
0,224069,0.9279,0.7901,4,-10.37,1,0.1444,0.1439,0.03394,0.1889,0.7296,80.339,KR
1,171382,0.7342,0.9877,2,-3.931,0,0,0.1034,0.07626,0.1616,0.8285,107.012,US
0,140247,0.5877,0.6584,9,-10.675,0,0.1011,0.2648,0.08978,0.183,0.5602,87.828,JP
0,200338,0.6387,0.7839,7,-10.667,1,0.1681,0.2422,0.06079,0.1791,0.5223,105.038,US
0,241143,0.6143,0.9092,0,-8.383,0,0.061,0.154,0.19255,0.0579,0.7066,108.059,KR
1,258403,0.5438,0.7079,5,-7.767,0,0.0177,0.3841,0.24728,0.0679,0.4066,148.393,US
0,168358,0.4961,0.7558,7,-6.593,0,0.0888,0.0635,0.11247,0.0675,0.1428,112.961,DE
0,148447,0.4114,0.5469,0,-11.067,0,0.1291,0.2392,0.0193,0.0973,0.3754,153.132,DE
0,206930,0.6556,0.5764,3,-2.196,1,0.1592,0.2666,0.13054,0.1458,0.7063,124.645,KR
0,341951,0.5188,0.5739,2,-4.046,1,0.0233,0.4145,0.17816,0.0779,0.4269,130.64,DE
1,317952,0.8926,0.5572,10,-8.386,0,0.0292,0.276,0.20991,0.0641,0.8242,123.175,BR
0,276745,0.8306,0.7072,4,-4.149,0,0.0488,0.0,0,0.0493,0.6152,138.035,BR
0,254565,0.5954,0.4845,2,-5.912,1,0.0602,0.3742,0,0.0208,0.5868,135.5,JP
0,240685,0.8671,0.6703,4,-4.297,0,0.0066,0.1168,0,0.0492,0.6779,102.56,BR
0,220573,0.6241,0.7375,0,-7.635,1,0.0898,0.1886,0.05511,0.3023,0.7725,112.168,KR
0,211137,0.8487,0.7423,6,-7.616,1,0.0861,0.2638,0.12304,0.1242,0.5068,74.242,BR
0,251291,0.6719,0.7373,5,-10.031,0,0.1486,0.2843,0,0.1018,0.6814,119.821,BR
0,219429,0.5889,0.9245,7,-6.795,1,0.0566,0.2813,0.03951,0.4459,0.7662,100.311,KR
1,191525,0.6778,0.7002,11,-5.766,0,0.1068,0.3357,0.09403,0.1479,0.6632,90.217,KR
1,255743,0.5792,0.851,7,-4.702,0,0.0499,0.0773,0,0.2296,0.5035,117.756,KR
0,140796,0.5193,0.794,7,-9.209,1,0.1256,0.4597,0,0.2416,0.4403,101.008,JP
0,134032,0.6072,0.6058,1,-11.692,1,0.053,0.2561,0.14596,0.0979,0.5783,148.968,JP
0,204424,0.6169,0.7987,2,-5.297,1,0.0904,0.3341,0,0.1163,0.309,124.243,JP
0,224803,0.6459,0.8223,4,-5.931,0,0.0639,0.0,0.156,0.0323,0.946,137.598,KR
0,192837,0.3992,0.5891,11,-10.612,0,0.1392,0.4222,0.12982,0.1492,0.4823,120.02,JP
0,170636,0.7024,0.9076,1,-8.633,0,0.0525,0.2764,0.18561,0.0595,0.4544,117.607,KR
1,207285,0.7056,0.7611,11,-7.084,0,0.1393,0.1286,0,0.1853,0.3841,109.466,US
0,218740,0.6712,0.8252,6,-4.128,0,0.0226,0.2422,0,0.0353,0.7258,143.183,KR
1,220281,0.61,0.664,8,-0.517,1,0.1342,0.2984,0.11786,0.2703,0.48,114.502,DE
1,225201,0.7036,0.5129,6,-4.102,1,0,0.2293,0.1261,0.0978,0.4511,82.501,US
0,224246,0.5928,0.867,4,-5.777,1,0.044,0.0725,0,0.2765,0.4741,99.503,US
0,172359,0.6146,0.6872,2,-3.777,1,0.1229,0.4359,0,0.2304,0.6304,111.308,KR
0,224866,0.4869,0.9121,10,-8.982,1,0.0764,0.2884,0,0.0,0.3715,84.151,KR
0,267371,0.5694,0.6391,9,-8.049,1,0.1067,0.3211,0,0.3319,0.6135,138.369,DE
1,222401,0.884,0.7043,4,-5.662,1,0.1181,0.1875,0.02712,0.1857,0.562,112.463,BR
0,221365,0.57,0.6621,11,-7.933,1,0.1227,0.18,0,0.2141,0.4738,113.035,JP
0,156834,0.8967,0.636,7,-9.622,1,0,0.0678,0.07323,0.0845,0.7017,76.62,BR
0,188673,0.6483,0.5867,4,-4.949,1,0.0067,0.4266,0.06652,0.0632,0.552,112.096,JP
0,226321,0.6683,0.8638,0,-6.464,1,0.2058,0.1724,0.12418,0.1174,0.6091,138.603,JP
0,162686,1.0,0.5927,7,-8.152,0,0.183,0.3768,0.25131,0.1772,0.643,128.143,BR
0,205632,0.7377,0.7499,10,-7.837,1,0.0336,0.1211,0.05293,0.3733,0.6903,113.982,DE
0,233539,0.5254,0.7282,6,-9.555,0,0.0436,0.1889,0.22302,0.2929,0.5284,127.473,JP
