amount,age,tenure_months,num_claims,credit_score,distance_km,channel,label
1548.75,46,172,3,487,0.7,1,0
2552.87,33,135,1,867,32.0,1,0
864.05,59,110,0,382,33.7,0,0
3156.2,78,77,2,666,48.0,1,0
1509.92,21,106,0,785,63.2,0,0
2490.03,34,113,1,694,47.6,0,0
1606.39,39,121,2,733,33.2,0,0
1168.06,67,108,0,826,38.5,1,0
1417.76,47,100,0,314,15.1,0,0
1404.24,46,61,0,540,74.1,1,0
410.61,22,79,2,333,38.3,1,0
2011.72,77,32,3,751,24.9,0,0
1948.69,67,55,1,534,34.5,0,0
760.11,61,74,0,358,97.8,0,0
1810.82,42,11,0,866,17.1,0,0
1288.18,27,120,2,679,50.0,1,0
2019.41,26,84,1,324,70.3,1,0
1417.7,73,51,1,554,35.8,1,0
1119.94,24,9,0,899,83.8,1,0
888.57,20,104,0,898,2.9,0,0
3081.93,43,86,0,762,1.3,0,0
1675.96,28,175,0,354,15.5,1,0
556.11,56,140,1,706,4.2,0,0
917.23,46,123,0,327,41.3,1,0
437.04,19,113,1,654,16.2,0,0
1579.06,39,13,0,481,48.9,0,0
299.43,52,62,5,868,32.4,0,0
1157.62,41,14,0,623,14.4,1,0
319.9,68,12,1,308,37.8,0,0
537.94,41,76,0,849,20.7,0,0
379.67,21,19,1,862,41.8,0,0
3934.9,39,25,1,550,55.3,1,0
2243.81,28,0,0,540,40.4,0,0
1233.25,54,50,0,696,30.1,0,0
507.62,72,2,1,850,1.5,0,0
173.61,66,97,0,777,96.2,1,0
338.09,21,5,2,432,31.1,0,0
666.56,49,2,5,416,48.2,1,0
1620.06,20,167,2,406,10.1,0,0
2644.01,67,28,0,571,21.6,1,0
2636.59,49,36,3,652,3.3,1,0
1922.46,46,127,0,541,37.0,1,0
900.96,67,172,3,444,1.8,1,0
765.8,66,102,3,751,35.0,0,0
17.25,48,25,1,857,53.6,1,0
1405.47,65,35,1,595,8.9,1,0
353.92,75,97,0,806,86.7,1,0
1448.22,62,28,0,768,52.9,1,0
827.23,61,26,2,490,2.7,1,0
2345.64,53,107,1,725,46.2,1,0
2010.4,43,137,3,822,13.3,1,0
1597.3,68,59,0,328,69.5,1,0
832.47,60,58,3,532,24.6,0,0
359.61,28,180,0,471,8.3,1,0
305.28,36,16,0,570,56.2,0,0
1974.4,25,20,5,474,11.3,0,0
1051.67,31,5,0,849,40.2,0,0
2696.73,44,166,0,791,40.0,1,0
1192.42,72,133,1,890,9.6,1,0
226.51,57,14,2,465,1.4,0,0
2062.3,73,104,2,727,42.8,1,0
2925.97,61,26,0,743,51.2,0,0
340.8,74,180,2,716,24.8,0,0
1160.81,29,152,5,675,61.1,1,0
2516.24,45,26,3,612,92.2,1,0
2729.24,24,146,1,838,4.5,0,0
2097.24,22,29,1,313,16.7,1,1
2585.32,69,174,0,417,17.9,1,0
2181.29,77,30,1,378,17.3,1,0
32.62,21,11,1,357,14.7,0,0
1930.52,37,95,2,815,52.2,0,0
2256.89,74,60,0,456,69.9,1,0
2251.44,59,39,0,629,19.9,1,0
1405.7,57,179,0,630,5.8,0,0
2989.06,72,65,5,731,52.1,0,0
3035.69,30,180,1,715,58.6,0,0
144.55,57,66,2,564,12.4,0,0
881.67,39,59,0,621,30.2,1,0
2256.82,76,120,3,833,29.7,1,0
369.16,46,178,1,671,20.2,1,0
782.06,54,156,0,410,83.7,1,0
1359.93,60,23,3,710,5.5,0,0
2246.74,49,49,3,763,118.8,0,0
2323.68,33,180,1,311,54.5,0,0
66.2,66,69,0,837,26.8,0,0
3280.33,34,47,1,744,42.5,1,0
4348.84,25,166,1,597,27.6,1,0
1328.78,73,69,0,331,30.6,0,0
1295.98,42,1,1,749,96.1,1,0
1715.93,61,131,3,366,9.3,1,0
890.09,55,72,0,616,74.5,1,0
312.21,23,49,5,339,18.3,1,0
369.76,39,23,0,820,5.5,0,0
4069.36,68,18,0,504,59.7,1,0
494.4,55,151,0,336,3.1,0,0
113.93,56,169,3,477,46.4,0,0
1390.06,24,145,1,395,69.4,0,0
1227.89,57,173,0,536,2.6,1,0
487.77,37,0,3,734,45.1,0,0
1786.91,31,76,1,543,58.0,1,0
1244.08,66,134,3,746,88.6,1,0
1391.82,42,73,0,591,16.6,0,0
2801.7,27,141,2,651,105.9,0,0
1989.89,20,147,2,467,91.2,1,0
3652.13,72,161,0,554,42.1,1,0
1808.48,37,83,1,630,42.3,0,0
114.59,35,117,0,862,26.6,0,0
1402.52,40,70,0,863,51.4,1,0
1009.61,65,156,3,686,52.4,1,0
547.68,35,116,0,718,9.2,0,0
2500.94,74,110,0,387,25.7,1,0
1716.07,67,55,1,758,11.0,0,0
202.75,46,83,0,646,24.6,0,0
2396.06,62,24,3,803,16.9,1,0
2922.83,32,72,1,676,19.6,1,0
256.69,78,71,2,317,93.2,1,0
773.86,69,58,5,651,54.1,1,1
2330.46,35,45,3,373,39.3,1,0
315.32,40,114,0,607,14.4,0,0
835.84,62,61,2,802,118.1,1,0
1306.94,38,131,0,721,61.5,0,0
937.63,66,104,0,694,49.1,0,0
1026.37,72,21,0,381,26.3,0,0
593.59,24,156,1,301,5.6,1,0
238.75,77,125,5,658,19.1,1,0
2198.31,39,106,0,352,28.4,0,0
1473.65,37,54,1,712,53.3,1,0
986.92,53,18,0,500,8.5,0,0
923.24,64,12,5,525,4.4,0,0
243.89,48,118,3,477,96.1,1,0
1540.99,47,137,2,342,81.9,1,0
1035.17,68,95,1,593,66.6,0,0
2461.03,27,150,2,494,33.5,1,0
1913.09,74,7,1,787,59.8,1,0
59.5,35,38,0,791,8.5,1,0
2968.43,41,51,1,390,46.1,0,0
193.18,68,53,0,359,24.9,0,0
4003.39,66,8,3,681,42.5,1,0
83.8,37,67,2,550,18.8,1,0
203.24,30,51,0,721,34.0,1,0
1062.36,61,3,0,566,45.3,1,0
3651.08,23,15,1,615,19.8,1,0
2992.81,67,153,3,621,45.4,0,0
3711.75,51,55,5,583,69.8,1,0
713.0,47,108,0,822,51.7,1,0
606.28,48,149,3,709,8.3,1,0
2445.35,66,95,0,677,64.1,1,0
25.73,52,164,0,582,2.9,0,0
1154.28,30,147,0,808,16.8,1,0
2002.93,72,123,1,847,7.5,1,0
1841.15,41,17,1,390,45.4,1,0
739.2,74,62,1,865,52.0,0,0
1014.18,29,66,5,606,26.9,1,0
2535.53,35,72,0,317,20.6,0,0
1467.83,60,57,2,384,66.9,1,0
3878.06,49,77,0,508,16.0,0,0
1721.48,62,48,0,444,12.2,1,0
2280.69,45,81,0,657,101.0,0,0
3584.95,42,163,0,421,7.2,1,0
242.72,70,158,0,891,92.3,1,0
579.82,77,43,3,638,76.8,1,0
3349.61,26,96,5,653,71.0,0,0
2011.2,56,56,1,845,95.4,0,0
1109.19,22,50,0,564,8.7,1,0
2629.45,71,44,1,460,59.2,0,0
2597.36,66,61,0,404,16.7,0,0
532.47,31,75,0,389,61.6,1,0
2166.58,40,164,2,671,35.9,0,0
2460.32,21,48,0,614,9.6,1,1
600.15,64,25,0,717,26.2,1,0
360.56,39,116,3,742,84.6,0,0
321.78,38,30,0,400,131.8,0,0
1255.59,36,87,0,356,36.9,1,0
3010.93,65,26,0,729,47.4,0,0
1152.2,43,176,0,317,93.5,0,0
3429.26,65,134,0,463,30.3,1,0
1104.61,28,106,0,455,20.6,0,0
2239.7,44,43,3,882,20.4,1,0
2165.9,36,127,0,303,25.0,0,0
1471.49,59,162,2,804,78.5,0,0
369.73,64,51,0,449,6.0,0,0
177.56,73,68,2,805,15.3,0,0
1802.38,26,37,2,390,61.6,1,0
3426.31,40,173,0,450,22.6,1,1
298.13,20,44,0,568,42.6,0,0
400.29,49,67,5,708,46.2,1,0
184.93,24,162,2,746,5.2,1,0
1175.8,76,99,2,662,30.7,1,0
1552.99,52,130,5,690,70.3,1,0
5287.02,58,60,0,510,8.0,1,0
3248.54,75,35,0,390,38.7,0,0
2492.1,19,71,5,583,17.6,1,0
2927.4,19,54,0,512,45.2,1,0
991.02,52,150,2,551,10.3,0,0
33.67,56,31,1,770,5.5,0,0
1368.72,54,61,2,395,62.9,1,0
576.21,40,56,0,703,37.0,1,0
1611.64,67,132,3,841,7.8,1,0
74.16,28,151,0,676,73.2,0,0
2968.6,64,137,0,413,93.1,0,0
893.19,76,130,2,737,28.3,1,0
2049.54,45,163,5,814,20.1,0,0
130.02,54,56,5,575,40.9,1,0
2029.17,28,20,1,665,19.7,0,0
1968.04,62,84,0,815,32.0,1,0
197.97,24,175,0,598,80.2,1,0
2069.99,47,82,0,420,17.5,1,0
598.84,45,91,2,373,47.2,1,0
1679.55,58,103,5,842,52.8,1,0
631.97,22,144,1,659,67.2,0,0
3221.56,72,9,0,635,64.7,1,0
3100.15,28,32,1,854,94.8,0,0
727.15,43,105,0,881,0.7,1,0
83.6,70,162,0,581,73.5,0,0
1617.64,19,18,2,524,51.9,1,0
985.35,44,102,5,406,78.5,1,0
762.87,41,62,0,702,101.7,0,0
1526.7,78,103,0,807,50.2,0,0
693.49,78,178,1,887,43.6,0,0
342.51,71,89,3,755,38.7,0,0
908.58,24,91,2,522,28.9,0,0
437.73,74,81,0,391,19.0,0,0
289.69,57,94,3,789,34.0,1,0
90.42,58,5,5,651,46.5,0,0
3019.92,25,155,0,767,18.3,1,0
2977.29,63,70,1,398,41.8,1,0
1717.48,25,109,1,854,43.4,0,0
677.25,68,164,2,884,6.5,1,0
111.0,68,81,0,792,32.6,0,0
524.68,60,53,1,527,72.1,1,0
817.35,74,105,0,444,4.5,0,0
997.47,76,13,5,714,74.8,0,0
1984.01,56,118,5,427,37.9,0,0
4029.73,60,64,5,765,82.3,0,0
319.18,61,18,1,849,0.6,1,0
341.99,51,86,3,560,50.5,0,0
701.38,59,124,1,397,123.4,1,0
2230.22,32,158,2,455,7.3,0,0
2611.5,41,141,0,896,3.7,1,0
1118.21,42,128,0,718,23.6,1,0
1966.64,68,67,0,498,65.4,1,0
1758.0,69,163,1,754,83.6,0,0
85.42,70,151,5,398,26.6,1,0
800.58,65,177,1,597,22.4,0,0
757.54,21,132,1,811,30.8,1,0
1242.89,48,6,1,697,9.1,0,0
809.9,20,168,0,407,33.7,1,0
2748.73,69,165,1,888,3.7,0,0
643.97,52,80,2,400,42.2,1,0
2588.16,42,148,1,862,75.3,1,0
579.17,31,109,5,545,13.5,1,0
1860.53,57,104,0,800,39.8,0,0
2452.2,36,21,1,536,56.9,1,0
1242.56,23,69,1,348,35.0,1,0
558.02,38,157,1,742,63.3,1,0
2351.6,64,145,3,752,3.8,0,0
764.11,31,180,0,352,122.2,1,0
1393.8,59,111,2,874,57.7,0,0
2116.2,73,87,0,725,23.9,0,0
773.1,35,17,0,818,29.7,1,0
640.78,27,172,0,500,11.4,0,0
566.65,74,40,3,384,2.8,0,0
1665.92,70,37,2,613,28.7,1,0
1290.64,35,161,1,686,23.8,1,0
2161.46,39,71,1,378,75.3,0,0
1869.9,61,178,2,387,38.3,0,0
507.43,20,175,2,447,34.7,0,0
2184.41,25,176,1,755,31.1,1,0
1552.55,76,71,5,382,28.7,1,0
1436.7,23,66,1,503,27.1,0,0
4374.48,26,47,5,473,6.5,0,0
1285.18,49,101,1,779,20.2,1,0
2947.15,61,170,5,745,34.6,0,0
1334.39,28,154,2,302,64.6,1,0
1646.84,59,106,0,396,28.2,1,0
835.91,52,101,0,606,67.7,0,0
1615.88,33,171,0,696,6.1,1,0
1528.24,46,119,1,411,9.5,0,0
243.1,67,59,0,696,98.1,1,0
2327.26,65,124,0,534,23.6,1,0
3284.56,64,152,5,354,109.9,0,0
1085.16,55,25,1,706,18.6,0,0
984.66,36,44,0,640,21.3,0,0
1220.93,65,35,2,475,106.1,1,0
1666.29,55,6,5,675,35.1,1,0
3018.09,57,59,1,676,79.8,0,0
1658.8,72,159,0,304,3.1,1,0
1381.54,73,21,5,618,92.0,1,0
445.77,63,180,2,425,39.5,0,0
1075.0,77,22,0,856,13.9,0,0
94.15,59,149,5,879,3.4,0,0
139.52,57,116,0,804,77.2,1,0
851.56,21,88,3,812,20.8,1,0
2199.34,27,64,3,304,1.1,1,1
258.16,33,162,2,513,51.3,0,0
507.3,54,116,3,768,12.9,1,0
712.29,43,71,1,617,25.6,1,0
121.75,56,116,1,381,32.6,1,0
2231.28,35,148,3,762,27.9,1,0
4375.48,35,87,0,300,11.3,1,0
3566.73,56,77,5,522,27.8,0,0
2681.58,73,87,1,466,17.7,1,0
1217.78,76,92,1,788,23.4,1,0
1584.02,55,121,3,614,28.0,1,0
555.85,40,118,0,824,13.0,1,0
294.64,37,129,2,574,54.1,0,0
601.21,35,175,3,841,6.4,1,0
2795.96,65,151,0,717,23.1,0,0
2238.68,54,121,0,753,50.3,1,0
147.95,21,167,1,883,34.5,1,0
1486.58,30,113,0,387,64.3,0,0
1461.13,26,33,3,476,99.2,0,0
3029.61,76,167,0,594,30.1,0,0
2461.95,34,13,0,520,109.2,0,0
714.06,71,7,3,879,68.5,1,0
1156.63,58,88,0,495,17.5,1,0
2165.77,27,153,1,392,4.2,0,0
1312.91,22,8,3,571,83.3,1,0
1839.55,53,122,2,551,12.0,0,0
1009.76,70,133,0,562,11.8,0,0
4364.02,52,1,2,553,0.1,1,0
5180.74,42,85,0,791,15.6,1,0
140.55,44,7,0,343,13.1,0,0
2069.12,34,19,5,335,12.6,0,0
926.36,44,106,1,890,14.8,0,0
600.68,49,40,5,507,28.5,0,0
1909.02,42,104,0,890,48.8,0,0
450.36,38,29,3,308,14.6,0,0
1984.61,19,120,0,319,66.5,1,0
2974.12,38,86,0,453,32.6,0,0
2462.71,67,0,0,800,72.5,1,0
1727.36,36,135,5,440,15.1,0,1
2367.19,27,119,2,318,6.4,0,0
680.25,47,64,1,474,53.7,0,0
1109.2,53,87,1,855,6.7,0,0
98.91,50,36,1,868,2.9,0,0
1142.21,22,22,1,643,14.4,1,0
1659.47,50,19,1,844,37.7,1,0
2923.37,19,24,2,345,53.3,0,0
3028.13,49,171,0,328,22.6,0,0
784.27,73,143,0,862,14.7,1,0
1323.71,55,115,0,575,42.5,0,0
329.5,56,26,2,848,4.3,1,0
1423.48,72,54,5,385,5.1,1,0
4403.04,48,85,5,609,5.7,0,0
4439.83,38,143,5,543,0.4,1,1
2589.82,52,139,1,371,59.6,0,0
2464.15,69,120,5,541,29.9,1,0
306.24,67,66,1,495,25.9,1,0
3410.28,58,118,5,468,33.1,1,0
3698.02,67,78,1,830,75.3,0,0
277.59,67,57,1,846,14.0,0,0
2394.07,74,107,0,331,52.0,0,0
1752.52,63,90,5,533,20.9,1,0
985.08,43,177,0,428,43.6,1,0
1421.04,45,153,1,354,28.5,0,0
873.64,22,25,2,451,94.8,1,0
1892.02,48,47,0,705,13.3,1,0
993.86,40,107,0,311,121.3,0,0
2648.28,33,55,2,840,59.0,1,0
896.0,53,163,1,630,42.0,1,0
2660.3,49,21,2,555,4.2,0,0
2491.24,29,77,5,541,79.2,1,0
2173.75,57,144,0,888,27.1,0,0
153.12,72,116,3,369,12.1,1,0
458.18,72,180,2,625,33.9,1,0
4398.12,30,164,1,427,49.2,1,0
759.11,66,15,3,753,17.3,1,0
984.18,58,50,1,536,71.7,1,0
700.27,66,171,0,655,97.3,0,0
205.71,48,50,1,823,9.9,0,0
1281.94,33,70,2,554,113.3,0,0
2767.05,25,45,0,600,16.3,1,0
3130.98,42,48,5,461,27.0,0,0
440.95,23,102,0,428,49.1,0,0
84.39,50,22,2,665,85.5,1,0
1507.81,36,162,0,579,20.6,0,0
171.36,38,87,3,612,28.8,0,0
150.52,42,22,0,628,6.5,0,0
2570.61,68,132,0,900,68.0,0,0
2269.25,75,88,0,657,38.4,0,0
207.88,78,17,5,412,114.7,1,0
2019.57,50,31,3,742,7.0,0,0
962.77,36,104,1,317,14.6,1,0
1252.19,23,171,2,742,61.2,0,0
3802.37,48,111,0,620,24.0,0,0
3130.32,61,98,2,730,38.4,1,0
2060.65,32,177,3,324,32.1,0,0
597.68,24,72,3,398,9.4,0,0
199.9,51,134,0,850,7.1,0,0
2171.51,61,29,3,548,61.0,0,0
1149.54,65,90,0,840,16.7,1,0
1616.52,41,160,0,690,14.9,1,0
1302.14,29,97,5,480,29.5,0,1
3455.41,29,0,0,597,0.1,1,0
1560.83,45,72,0,777,45.8,0,0
1114.1,53,56,0,709,10.6,1,0
809.54,59,145,2,405,13.1,1,0
798.24,45,118,0,566,69.3,1,0
2109.72,43,134,3,760,17.7,1,0
1159.04,76,25,0,735,5.5,1,0
3339.8,69,93,3,512,36.7,1,0
1205.51,77,160,5,514,27.4,0,1
2562.36,72,88,3,639,27.5,0,0
476.6,69,61,0,504,28.6,0,0
542.67,56,41,3,410,22.3,1,0
339.93,73,26,0,568,22.8,0,0
757.49,40,82,0,359,72.2,1,0
2982.75,66,9,1,881,17.8,1,0
556.27,49,34,1,686,32.6,0,0
3875.03,68,72,1,838,25.9,0,0
1544.17,24,74,1,620,23.6,0,0
410.19,20,125,1,408,0.6,1,0
770.49,39,69,3,696,3.3,0,0
213.24,25,133,3,460,20.6,0,0
76.26,44,14,0,469,30.5,0,0
3392.92,37,9,2,691,82.0,1,0
3345.94,30,92,0,677,60.9,0,0
2647.73,59,42,0,644,48.9,0,0
942.96,70,29,0,522,46.3,0,0
1233.44,50,162,0,897,2.6,1,0
46.85,49,100,2,864,37.9,1,0
1670.21,70,66,0,557,38.5,1,0
3928.9,34,118,0,607,54.5,1,1
3878.67,74,28,0,456,6.7,1,0
661.46,77,67,0,554,33.7,1,1
2209.21,78,23,0,404,36.0,0,0
2037.25,61,173,0,611,12.0,1,0
1260.23,37,16,0,525,2.3,1,0
3298.19,52,26,0,875,57.1,0,0
2501.47,24,178,1,460,8.4,1,0
677.26,19,79,1,761,38.0,0,0
477.42,36,12,3,764,46.8,0,0
1884.25,32,17,0,502,20.4,0,0
2095.72,43,69,2,785,43.5,0,0
1969.44,49,153,1,355,49.2,1,0
2227.81,78,115,1,564,24.8,1,1
2256.93,25,58,3,595,9.4,0,0
1440.51,23,1,3,317,55.1,0,0
1293.63,33,16,0,656,23.7,1,0
688.64,72,9,0,327,30.4,1,0
459.1,29,82,1,705,87.5,0,0
1071.65,47,74,3,775,33.8,1,0
340.5,56,132,1,820,59.3,1,0
1938.89,34,103,0,325,37.4,0,0
422.52,67,18,5,797,32.3,0,0
65.65,57,50,1,337,100.5,1,0
3595.52,47,27,3,353,73.3,0,1
4550.18,36,73,1,388,33.4,1,0
169.45,33,59,1,831,3.8,1,0
666.6,78,87,2,465,95.0,0,0
3211.12,20,54,1,668,63.7,0,0
3000.46,38,158,0,693,27.2,1,0
1528.2,26,157,5,767,58.5,0,0
2473.0,74,77,3,458,48.8,1,0
1026.01,77,50,2,838,2.5,1,0
2300.68,58,39,5,697,14.4,1,0
1159.04,78,61,1,890,36.1,0,0
2555.64,57,99,5,334,8.2,1,1
208.25,49,58,2,773,63.2,0,0
894.6,40,6,3,870,18.8,0,0
392.53,38,102,1,847,42.6,1,0
3249.07,59,165,2,669,2.2,1,1
2624.81,34,64,0,786,18.5,0,0
2703.84,66,149,0,670,16.4,1,0
2289.39,40,6,0,698,30.0,0,1
110.54,69,28,0,385,40.7,1,0
1300.39,48,49,1,558,59.3,0,0
2126.17,22,172,0,497,35.2,1,0
187.71,22,174,3,789,56.8,0,0
1733.97,35,170,1,841,13.5,0,0
4395.78,59,62,3,671,51.4,1,0
1940.66,23,135,0,443,29.3,0,0
1207.52,44,73,0,792,28.9,1,0
1590.97,33,7,0,494,58.9,1,0
2769.84,57,61,3,818,57.6,0,0
212.38,45,118,3,580,18.0,0,0
2773.0,61,17,1,483,75.8,1,0
1888.87,75,162,3,765,6.6,0,0
2048.39,56,66,2,469,0.8,0,0
2494.45,35,66,1,832,2.8,1,0
1235.9,59,109,3,819,110.3,0,0
1639.43,69,56,1,347,9.5,1,0
235.48,39,143,5,790,9.7,0,0
631.25,62,168,0,697,53.7,0,0
2186.93,22,43,2,890,2.4,0,0
3614.47,43,60,5,472,26.4,0,0
4155.49,44,5,1,449,48.3,0,0
660.1,19,44,2,652,67.4,1,0
1434.25,77,146,1,667,63.7,1,0
644.0,55,164,0,560,53.8,1,0
1670.47,62,55,3,766,27.5,0,0
362.58,41,100,5,741,16.1,0,0
61.3,65,41,1,512,58.3,0,0
169.21,34,8,0,891,9.9,0,0
3117.15,51,119,1,475,18.1,0,0
1142.89,52,51,0,475,31.2,1,0
54.46,77,74,2,452,36.6,0,1
1564.18,47,5,1,441,30.8,1,0
456.02,64,41,5,740,18.0,0,0
795.88,65,83,2,639,40.7,0,0
4934.68,75,20,0,825,32.3,0,0
234.86,64,32,0,739,43.4,0,0
2183.58,19,115,0,432,28.1,0,0
2445.22,33,0,1,578,67.9,0,0
564.53,48,84,1,888,0.4,0,0
1291.04,54,7,0,725,2.0,1,0
1639.39,46,156,3,871,60.4,1,0
812.04,73,0,1,682,48.4,1,0
1469.16,25,111,3,570,23.1,1,1
715.12,69,84,0,402,10.3,1,0
2468.83,28,148,3,474,43.0,0,0
986.06,19,81,0,717,39.3,1,0
1007.71,40,41,2,681,5.9,0,0
934.6,69,141,0,632,0.2,0,0
75.83,34,89,1,358,25.6,1,0
1724.12,66,173,1,672,73.3,0,0
4043.45,68,40,2,627,66.1,1,0
1078.02,54,137,0,711,34.4,0,0
2399.74,56,4,1,320,16.6,1,0
842.94,76,129,0,782,86.9,0,0
1244.86,73,79,0,482,49.8,0,0
82.95,68,75,2,485,76.9,0,0
1720.8,47,82,5,807,29.6,0,0
1818.67,56,140,1,318,60.5,1,0
2720.63,47,64,2,406,41.5,0,0
3148.76,76,91,5,339,20.2,0,0
889.09,30,29,1,506,66.9,1,0
4.22,19,131,1,578,1.9,1,0
1191.71,51,162,1,307,1.1,1,0
3215.75,66,63,5,891,17.8,0,0
1107.56,63,100,0,525,48.4,0,0
664.45,52,173,2,449,24.5,1,0
3073.16,58,131,3,824,8.3,0,0
1476.42,55,119,3,548,48.8,0,0
1356.51,19,120,1,808,16.8,1,0
4097.52,65,167,1,583,10.3,1,0
2986.5,74,79,1,412,14.3,0,0
1254.55,66,109,0,694,16.8,1,0
1485.47,72,90,0,700,88.0,0,0
1083.29,56,166,1,828,10.1,1,0
749.14,66,13,5,886,40.3,1,0
2206.55,67,57,5,637,14.6,1,0
1370.1,49,134,1,523,5.2,1,0
2529.67,32,14,5,400,27.0,1,0
1154.96,62,163,1,623,73.3,0,0
2985.95,32,99,0,452,20.8,0,0
884.29,19,60,1,718,14.2,1,0
939.96,21,47,1,389,0.3,0,0
591.15,31,40,5,543,16.5,1,0
536.91,37,159,5,459,50.6,1,0
1976.47,27,62,1,793,27.3,1,0
633.4,75,8,1,665,45.3,1,0
297.08,21,38,0,341,90.6,1,0
1190.85,38,67,2,877,46.3,1,0
1421.52,29,27,1,395,1.5,0,0
909.76,72,107,2,330,49.8,1,0
1890.44,74,38,1,327,34.0,1,0
802.37,41,63,0,562,70.0,1,0
1713.68,40,13,0,717,13.8,0,0
391.21,50,137,1,521,40.4,0,0
1754.6,31,147,0,569,25.9,1,0
1091.91,71,62,3,879,12.5,1,0
4032.04,46,144,0,488,11.9,0,0
136.38,40,173,0,710,4.8,0,0
56.94,77,118,0,368,6.2,1,0
1437.48,56,53,1,616,32.0,0,0
1381.42,77,29,3,486,29.4,0,0
1583.22,62,59,0,461,47.6,1,0
633.64,73,86,1,325,7.6,1,0
1922.93,74,14,0,448,56.9,0,0
58.07,48,13,2,592,31.1,1,0
1839.84,69,42,0,363,1.6,1,0
2395.21,72,177,0,381,69.4,0,0
761.6,37,66,3,729,13.9,1,0
94.41,36,125,3,313,78.7,1,0
2144.83,75,67,5,459,31.9,1,0
2135.92,48,55,5,863,19.9,1,0
653.8,53,66,0,752,29.7,0,0
823.58,39,122,5,769,10.3,0,0
3985.85,51,128,5,456,64.8,1,1
1446.23,27,131,0,710,10.0,0,0
1242.79,47,6,0,649,10.8,0,0
2812.4,46,8,2,696,41.7,1,0
2203.4,63,164,3,687,21.8,1,0
3132.05,42,162,0,447,10.0,1,0
1479.08,30,67,0,870,39.1,1,0
394.11,24,102,0,386,63.5,0,0
104.07,20,133,5,302,9.2,0,0
272.57,62,102,5,405,45.0,1,0
952.26,65,14,5,592,27.4,0,0
1839.14,56,95,5,688,127.3,1,0
452.87,24,171,0,635,6.8,0,0
2945.53,19,13,5,352,3.2,0,0
1170.59,30,3,2,349,10.5,0,0
787.16,62,160,1,479,64.0,0,0
2120.13,76,120,2,784,18.4,1,0
201.06,74,85,1,732,31.8,1,0
1184.21,38,65,0,654,23.8,0,0
295.78,66,66,0,357,29.8,1,0
903.41,65,54,5,598,56.2,0,0
1872.38,24,48,1,769,55.9,0,0
1855.83,44,146,5,688,49.2,0,0
3276.52,19,135,2,651,20.0,1,0
1794.79,57,168,0,671,21.3,1,0
185.84,36,69,0,827,50.2,0,0
1775.5,44,43,1,346,12.9,1,0
1165.92,58,147,3,514,29.3,0,0
1322.14,47,151,0,399,14.8,0,0
4410.0,52,95,0,847,0.4,1,0
396.57,54,171,2,527,41.9,0,0
24.9,26,128,1,353,61.1,1,0
1582.07,78,136,0,340,50.4,0,0
1940.79,41,157,5,437,4.4,0,0
271.55,29,147,5,861,63.8,0,0
1546.01,67,72,5,561,31.3,1,0
251.54,56,63,5,406,41.9,1,0
3182.33,69,46,0,568,9.6,1,0
1753.4,22,69,2,447,53.0,0,0
3085.77,58,128,5,854,37.6,1,0
611.49,51,66,5,601,48.3,0,0
4554.14,78,34,1,725,22.4,0,0
2758.64,63,116,2,365,10.0,0,0
2633.37,20,28,0,585,9.3,1,0
92.49,65,171,2,716,24.0,0,0
2482.94,54,102,0,435,36.1,0,0
4509.38,48,7,3,643,56.3,1,0
3825.96,25,96,0,434,58.0,0,0
2189.35,22,54,5,480,6.3,1,1
659.55,37,76,5,660,49.8,1,0
3710.83,27,160,0,514,47.8,0,0
2300.91,50,138,0,704,21.8,1,0
786.51,58,130,2,825,11.8,1,0
392.22,72,75,0,835,48.3,0,0
2583.65,30,86,0,377,27.9,0,0
650.07,46,149,0,623,12.7,1,0
3007.67,67,79,0,849,5.6,0,0
3660.07,47,9,2,457,82.4,0,0
185.21,29,157,5,393,47.0,0,0
1348.78,74,110,3,835,26.2,1,0
2333.74,74,123,3,439,50.9,1,0
433.81,30,120,0,841,46.3,1,0
3585.29,28,1,5,759,12.6,0,0
633.91,66,1,3,486,26.2,0,0
987.29,71,162,2,791,76.4,0,0
324.27,60,33,5,811,31.8,0,0
537.21,41,180,5,523,51.9,0,0
1371.91,59,171,0,474,7.9,1,0
2451.84,20,79,0,560,64.1,0,0
2522.78,40,74,3,833,13.5,0,0
2098.19,48,166,0,600,61.0,0,0
696.01,73,17,2,897,27.5,1,0
2196.67,60,117,1,840,10.4,1,0
2570.61,57,2,1,585,16.9,1,0
1055.47,32,47,0,372,47.7,0,0
81.0,48,176,5,329,2.3,0,0
410.77,62,157,1,620,31.0,1,0
863.97,45,6,2,511,24.8,0,0
1637.92,74,62,0,420,15.7,0,0
544.58,67,96,0,857,19.5,0,0
666.55,39,140,0,339,45.6,0,0
498.69,48,71,1,633,41.0,1,0
2706.96,50,42,5,372,62.4,1,0
139.66,58,94,5,895,51.7,1,0
743.27,58,145,2,676,21.7,0,0
224.81,63,161,3,437,71.7,0,0
755.5,75,73,0,872,56.2,0,0
3344.31,27,169,2,446,1.8,0,0
3235.24,60,128,0,376,22.5,1,0
1659.86,59,47,0,606,28.5,1,0
876.86,22,52,0,438,14.0,1,0
1492.33,48,51,0,825,62.3,0,0
3814.29,42,174,1,476,45.9,0,0
1106.21,37,2,0,896,12.6,0,0
57.06,72,5,1,392,32.8,0,0
2813.47,21,92,0,662,46.8,1,0
738.03,20,72,5,558,12.9,0,0
